,Point_number,Point Latitude,Point Longitude,Pharmacy name,Pharmacy Latitude,Pharmacy Longitude,Pharmacy distance to point,Pharmacy Adress,Pharmacy Address
1139,296,-34.58612200866662,-58.390115234479964,Farmacity,-34.58798420664697,-58.39102774858475,223,,Roberto M. Ortiz 1861
1140,296,-34.58612200866662,-58.390115234479964,Farmacity,-34.5896362479617,-58.39448894973399,560,,Av. Gral. Gregorio de Las Heras 2055
1141,296,-34.58612200866662,-58.390115234479964,Vantage,-34.590667724609375,-58.39067840576172,508,,
1142,296,-34.58612200866662,-58.390115234479964,Farmacity,-34.590894515219524,-58.39089771998814,536,,Av. Callao 1600
1143,296,-34.58612200866662,-58.390115234479964,Farmacia La Recova,-34.58738327026367,-58.384212493896484,558,,Av. Libertador 810
1144,296,-34.58612200866662,-58.390115234479964,Farmacia Callao,-34.586449,-58.387093,279,,Callao 2002
1145,296,-34.58612200866662,-58.390115234479964,Farmacia Colón,-34.5915657376469,-58.391540050506585,619,,Av. Callao 1521
1146,296,-34.58612200866662,-58.390115234479964,Farmacity,-34.584993332060755,-58.39157707359135,183,,
1147,296,-34.58612200866662,-58.390115234479964,365 Kioskos Argentinos,-34.59022232068151,-58.39195595872116,486,,Vicente Lopez 1899
1148,296,-34.58612200866662,-58.390115234479964,Farmacia,-34.586448254109676,-58.38684111607046,302,,Callao 2002
1149,297,-34.58612200866662,-58.38226245883996,Farmacia La Recova,-34.58738327026367,-58.384212493896484,227,,Av. Libertador 810
1150,297,-34.58612200866662,-58.38226245883996,Farmacia,-34.586448254109676,-58.38684111607046,421,,Callao 2002
1151,297,-34.58612200866662,-58.38226245883996,Farmacia TKL Quintana,-34.589454816971845,-58.388782739639275,703,,Av. Pres. Manuel Quintana 390
1152,297,-34.58612200866662,-58.38226245883996,Farmacia Callao,-34.586449,-58.387093,444,,Callao 2002
1153,298,-34.58612200866662,-58.374409683199964,Farmacia Terminal,-34.586025,-58.374996,54,,Terminal de Ómnibus de Retiro
1154,300,-34.579500177148105,-58.507906869079946,Farmacia SUMED,-34.577274322509766,-58.50982666015625,303,,Av. Albarellos 2889
1155,301,-34.579500177148105,-58.50005409343995,Farmacity,-34.58352754302325,-58.4975210030212,504,,Gral. José G. de Artigas 4684
1156,301,-34.579500177148105,-58.50005409343995,Farmacia Fenix,-34.5829856281874,-58.50205310245828,429,,Gral. Jose G. Artigas 4900
1157,301,-34.579500177148105,-58.50005409343995,Farmacia Nueva Social Fenix,-34.58332246509195,-58.497267947231826,496,,Av Gral. Mosconi y Artigas
1158,301,-34.579500177148105,-58.50005409343995,Farmacia,-34.57734868493616,-58.496068901104266,436,,Av de los Constituyentes
1159,301,-34.579500177148105,-58.50005409343995,Farmacia Artigas,-34.58448369010679,-58.49949876403036,557,,Artigas 3900
1160,302,-34.579500177148105,-58.492201317799946,Farmacia Podestá,-34.580484097123296,-58.491200344755335,142,,Av. Triunvirato 4602
1161,302,-34.579500177148105,-58.492201317799946,farmacia feliza,-34.58006189803316,-58.49125053500471,107,,
1162,302,-34.579500177148105,-58.492201317799946,Farma10,-34.580054,-58.492327,62,,Olazábal 5362
1163,302,-34.579500177148105,-58.492201317799946,Farmacia,-34.57734868493616,-58.496068901104266,427,,Av de los Constituyentes
1164,303,-34.579500177148105,-58.48434854215995,Farmacity,-34.57606878324387,-58.48349913306437,389,,Triunvirato 4451
1165,304,-34.579500177148105,-58.476495766519946,Farmacity,-34.58122005602623,-58.474387010510874,272,,Triunvirato 3752
1166,304,-34.579500177148105,-58.476495766519946,Drugstore Los Porteños,-34.582148309918054,-58.47355827260272,399,,Combatientes de Malvinas 3269
1167,304,-34.579500177148105,-58.476495766519946,Farmacia Fenix,-34.58139419555664,-58.47403335571289,308,,
1168,305,-34.579500177148105,-58.46864299087995,Farmacity,-34.57880745652931,-58.46956375942972,114,,Av. Chorroarín 1501
1169,305,-34.579500177148105,-58.46864299087995,Farmacity,-34.58122005602623,-58.474387010510874,560,,Triunvirato 3752
1170,305,-34.579500177148105,-58.46864299087995,Droguería Van Rossum,-34.58160546062413,-58.47039558937219,284,,Palpa 3200
1171,305,-34.579500177148105,-58.46864299087995,Farma express,-34.584359,-58.467326,554,,
1172,305,-34.579500177148105,-58.46864299087995,Farmacia SM,-34.58379104784845,-58.465355284250414,564,,
1173,305,-34.579500177148105,-58.46864299087995,Farmacia Fenix,-34.58139419555664,-58.47403335571289,537,,
1174,305,-34.579500177148105,-58.46864299087995,Drugstore Los Porteños,-34.582148309918054,-58.47355827260272,538,,Combatientes de Malvinas 3269
1175,306,-34.579500177148105,-58.46079021523995,Van Rossum,-34.582618694284825,-58.46060511129079,347,,
1176,306,-34.579500177148105,-58.46079021523995,Farmacia La Sante,-34.575602,-58.459844,442,,Av. Elcano 3.398
1177,306,-34.579500177148105,-58.46079021523995,Farmacia Dameli,-34.57522457603901,-58.46005439758301,480,,Virrey Aviles 3371
1178,306,-34.579500177148105,-58.46079021523995,Kiosco Mamma,-34.585289001464844,-58.46133041381836,646,,
1179,306,-34.579500177148105,-58.46079021523995,Farmacia SM,-34.58379104784845,-58.465355284250414,634,,
1180,307,-34.579500177148105,-58.45293743959995,Farmacity,-34.5788069616425,-58.450121669285174,269,,Av Federico Lacroze 3299
1181,307,-34.579500177148105,-58.45293743959995,Farmacity,-34.583399332085875,-58.45283175604806,434,,Federico Lacroze 3801
1182,307,-34.579500177148105,-58.45293743959995,Farmacity,-34.58153706606913,-58.44864466747736,454,,Av Álvarez Thomas 284
1183,307,-34.579500177148105,-58.45293743959995,Farmacia Lamaité Colegiales,-34.57822343841062,-58.44966744823863,331,,Conde 815/17
1184,307,-34.579500177148105,-58.45293743959995,Farmacia SEC,-34.5839111,-58.4532869,492,,Av Federico Lacroze 3801-3899
1185,307,-34.579500177148105,-58.45293743959995,kiosco patricia,-34.584157243831015,-58.448869907424395,638,,Jorge newbery
1186,308,-34.579500177148105,-58.44508466395995,Farmacity,-34.58153706606913,-58.44864466747736,397,,Av Álvarez Thomas 284
1187,308,-34.579500177148105,-58.44508466395995,Farmacity,-34.5788069616425,-58.450121669285174,468,,Av Federico Lacroze 3299
1188,308,-34.579500177148105,-58.44508466395995,Farma Express,-34.5829,-58.442603,441,,
1189,308,-34.579500177148105,-58.44508466395995,Kiosco,-34.58016308253038,-58.44165656048046,322,,
1190,308,-34.579500177148105,-58.44508466395995,Farmacia Lamaité Colegiales,-34.57822343841062,-58.44966744823863,443,,Conde 815/17
1191,309,-34.579500177148105,-58.43723188831996,Farmacia Nazca,-34.582092,-58.43602,309,,Bonpland 1874
1192,309,-34.579500177148105,-58.43723188831996,Portofino Farmacia Y Perfumeria,-34.576082982794475,-58.43273805968792,560,,Av Cerviño
1193,309,-34.579500177148105,-58.43723188831996,Farmacia farmaceutica,-34.57390296861724,-58.437933001681635,626,,Cabildo 100
1194,309,-34.579500177148105,-58.43723188831996,Farmacity,-34.57536364678401,-58.43755953766397,461,,Av. Cabildo 1274
1195,309,-34.579500177148105,-58.43723188831996,Farmacia Bonpland,-34.578533,-58.431795,509,,
1196,309,-34.579500177148105,-58.43723188831996,Kiosco,-34.58016308253038,-58.44165656048046,412,,
1197,310,-34.579500177148105,-58.42937911267995,Farmacity,-34.57774,-58.42798,234,,Av. Santa Fe 4814
1198,310,-34.579500177148105,-58.42937911267995,Farmacia Charite,-34.58109425304644,-58.42917957433712,178,,Av. Juan B. Justo
1199,310,-34.579500177148105,-58.42937911267995,Farmacity,-34.581332,-58.427874,246,,Distrito Arcos
1200,310,-34.579500177148105,-58.42937911267995,Portofino Farmacia Y Perfumeria,-34.576082982794475,-58.43273805968792,489,,Av Cerviño
1201,310,-34.579500177148105,-58.42937911267995,Farmacia Gran Pacífico,-34.57819307355511,-58.42745417675794,228,,Av. Santa Fe 4538
1202,310,-34.579500177148105,-58.42937911267995,farmacia similia,-34.57989878193949,-58.42376452180096,516,,santa fe 4402
1203,310,-34.579500177148105,-58.42937911267995,Farmacia ABC,-34.57809576774985,-58.427437455997925,236,,Av. Santa fe 4600
1204,310,-34.579500177148105,-58.42937911267995,Farmacia Rural,-34.581518551158695,-58.4233130767491,599,,Santa Fe 4228
1205,310,-34.579500177148105,-58.42937911267995,Farmacia atlas,-34.5791513,-58.4292188,41,,Av. Juan B. Justo 3483
1206,310,-34.579500177148105,-58.42937911267995,Farmacia Bonpland,-34.578533,-58.431795,246,,
1207,310,-34.579500177148105,-58.42937911267995,Farmacia Orien,-34.578174,-58.428705,160,,Av. Santa Fe 4228
1208,310,-34.579500177148105,-58.42937911267995,Farmacia Iliada,-34.581030493835044,-58.42524705763192,415,,Paraguay 4502
1209,310,-34.579500177148105,-58.42937911267995,Kiosco De Ari,-34.579533,-58.424164,477,,
1210,310,-34.579500177148105,-58.42937911267995,farmacia,-34.57709421209304,-58.43151182032375,331,,
1211,310,-34.579500177148105,-58.42937911267995,Farmacia,-34.579064,-58.424638,437,,
1212,310,-34.579500177148105,-58.42937911267995,Farmacias Dr. Ahorro,-34.57965025651244,-58.424402475357056,456,,Av. Santa Fe 4486
1213,311,-34.579500177148105,-58.42152633703996,farmacia similia,-34.57989878193949,-58.42376452180096,209,,santa fe 4402
1214,311,-34.579500177148105,-58.42152633703996,Farmacity,-34.581425762686536,-58.42160761356354,214,,Av. Santa Fe 4182
1215,311,-34.579500177148105,-58.42152633703996,Open Farma,-34.58091662065694,-58.422326591931345,173,,Av. Santa Fe 4228
1216,311,-34.579500177148105,-58.42152633703996,Farmacia Salud Global,-34.57511856882683,-58.4237802028656,529,,Av. Cerviño 4716
1217,311,-34.579500177148105,-58.42152633703996,Farmacia Rural,-34.581518551158695,-58.4233130767491,278,,Santa Fe 4228
1218,311,-34.579500177148105,-58.42152633703996,Pmasp,-34.5811252559901,-58.42230429858778,194,,Santa Fé 4228
1219,311,-34.579500177148105,-58.42152633703996,Farmacia Ilíada,-34.584631,-58.424308,625,,
1220,311,-34.579500177148105,-58.42152633703996,Farmacias Dr. Ahorro,-34.57965025651244,-58.424402475357056,264,,Av. Santa Fe 4486
1221,311,-34.579500177148105,-58.42152633703996,Farmacia,-34.579064,-58.424638,289,,
1222,311,-34.579500177148105,-58.42152633703996,25 horas,-34.58245,-58.42224,334,,Guemes 4500
1223,311,-34.579500177148105,-58.42152633703996,Farmacia Iliada,-34.581030493835044,-58.42524705763192,381,,Paraguay 4502
1224,311,-34.579500177148105,-58.42152633703996,Kiosco De Ari,-34.579533,-58.424164,241,,
1225,312,-34.579500177148105,-58.41367356139996,Farmacia Varela,-34.580352294894354,-58.41187998437687,189,,Cabello
1226,312,-34.579500177148105,-58.41367356139996,Farmacity,-34.58392765327832,-58.41553847031841,521,,Av. Gral. Las Heras 2055
1227,312,-34.579500177148105,-58.41367356139996,Farmacity,-34.580405773480855,-58.41005087804543,346,,Av. Raúl Scalabrini Ortíz 3149
1228,312,-34.579500177148105,-58.41367356139996,Rp. Firpo,-34.580279,-58.408483,483,,Salguero 2715
1229,312,-34.579500177148105,-58.41367356139996,farmacia milenium juncal 2863,-34.577734,-58.413133,202,,
1230,312,-34.579500177148105,-58.41367356139996,farmaquality,-34.583099365234375,-58.41282272338867,408,,
1231,312,-34.579500177148105,-58.41367356139996,Varela,-34.58117308156711,-58.41027210288388,363,,
1232,312,-34.579500177148105,-58.41367356139996,Farmacia Cerviño Trinidad,-34.58422036654892,-58.4157948288111,560,,Cerviño 4716
1233,312,-34.579500177148105,-58.41367356139996,Farmacia DYL,-34.58366991382642,-58.41335387352784,465,,Aráoz 2800
1234,313,-34.579500177148105,-58.40582078575996,farmacia 2100,-34.58174496900072,-58.40318378976395,347,,Bilinghrst 2100
1235,313,-34.579500177148105,-58.40582078575996,Farmacia Ortopedia Cirugia Nueva Fernadez,-34.580842,-58.406923,180,,3381 Calle Cerviño
1236,313,-34.579500177148105,-58.40582078575996,Farmacia TKL San Agustín,-34.58248467730866,-58.40281043959966,431,,Av. Gral. Las Heras 2699
1237,313,-34.579500177148105,-58.40582078575996,Rp. Firpo,-34.580279,-58.408483,258,,Salguero 2715
1238,313,-34.579500177148105,-58.40582078575996,Farmacity,-34.580405773480855,-58.41005087804543,400,,Av. Raúl Scalabrini Ortíz 3149
1239,313,-34.579500177148105,-58.40582078575996,Farma Plus,-34.57791501591559,-58.40380780398846,255,,San Martín de Tours 2976
1240,313,-34.579500177148105,-58.40582078575996,Farmacia Vantage,-34.57726814270557,-58.40279372245679,372,,"Paseo Alcorta, Jerónimo Salguero 3172"
1241,313,-34.579500177148105,-58.40582078575996,Kisoco de Tincho & Normi,-34.583294355801094,-58.40726285942573,442,,Matienzo
1242,313,-34.579500177148105,-58.40582078575996,Farmacia Suiza Palermo,-34.57710647583008,-58.405433654785156,268,,Salguero
1243,313,-34.579500177148105,-58.40582078575996,Varela,-34.58117308156711,-58.41027210288388,448,,
1244,313,-34.579500177148105,-58.40582078575996,farmacia Bulnes,-34.58304789308117,-58.40751362667541,424,,
1245,313,-34.579500177148105,-58.40582078575996,Farmarket,-34.581788099579526,-58.40639910979485,260,,Cerviño 3381
1246,314,-34.579500177148105,-58.39796801011996,Farmacity,-34.58368284458764,-58.40153593866969,568,,Av. Las Heras 2845
1247,314,-34.579500177148105,-58.39796801011996,Farmacia TKL San Agustín,-34.58248467730866,-58.40281043959966,554,,Av. Gral. Las Heras 2699
1248,314,-34.579500177148105,-58.39796801011996,Farma Plus,-34.57791501591559,-58.40380780398846,563,,San Martín de Tours 2976
1249,314,-34.579500177148105,-58.39796801011996,Farmacia Vantage,-34.57726814270557,-58.40279372245679,507,,"Paseo Alcorta, Jerónimo Salguero 3172"
1250,315,-34.579500177148105,-58.390115234479964,Farmacity,-34.584993332060755,-58.39157707359135,625,,
1251,319,-34.57287834562958,-58.507906869079946,Farmacia Vital,-34.571126,-58.506768,221,,Av Constituyentes 6117
1252,319,-34.57287834562958,-58.507906869079946,Farmacia Walmart,-34.573429787378075,-58.50700020317622,103,,Walmart
1253,319,-34.57287834562958,-58.507906869079946,Farmacia SUMED,-34.577274322509766,-58.50982666015625,520,,Av. Albarellos 2889
1254,319,-34.57287834562958,-58.507906869079946,Farmacia General Paz,-34.570647649409196,-58.50766392285163,249,,Av. de los Constituyentes 6117
1255,319,-34.57287834562958,-58.507906869079946,Farmacity,-34.57274610825653,-58.50200848470591,540,,Av. Constituyentes 6093
1256,320,-34.57287834562958,-58.50005409343995,Farmacity,-34.57274610825653,-58.50200848470591,179,,Av. Constituyentes 6093
1257,320,-34.57287834562958,-58.50005409343995,Farmacia porteña,-34.57345,-58.496618,321,,Olazabal 5200
1258,321,-34.57287834562958,-58.492201317799946,FARMACIA SANTA CATALINA HOMEOFARMA SRL,-34.57306,-58.48808,378,,Av Triunvirato 4900
1259,321,-34.57287834562958,-58.492201317799946,FARMACIA CONGRESO,-34.5697647258819,-58.49044585826647,382,,Av Congreso 5101
1260,321,-34.57287834562958,-58.492201317799946,Farmacity,-34.57484471623637,-58.485910892486565,616,,Av. Triunvirato 4634
1261,321,-34.57287834562958,-58.492201317799946,Farmacia Estación,-34.57419,-58.4863,560,,Monroe 5099
1262,321,-34.57287834562958,-58.492201317799946,Farmacia Grecia,-34.57434117847378,-58.486018180847175,589,,Monroe 5060
1263,321,-34.57287834562958,-58.492201317799946,Farmacia,-34.57734868493616,-58.496068901104266,610,,Av de los Constituyentes
1264,321,-34.57287834562958,-58.492201317799946,Farmacia porteña,-34.57345,-58.496618,409,,Olazabal 5200
1265,322,-34.57287834562958,-58.48434854215995,Farmacia Central,-34.573671998569495,-58.484824597835534,98,,Monroe 4968
1266,322,-34.57287834562958,-58.48434854215995,Farmacias Dr. Ahorro,-34.57386413988536,-58.48505258560181,127,,Monroe 4990
1267,322,-34.57287834562958,-58.48434854215995,FARMACIA SANTA CATALINA HOMEOFARMA SRL,-34.57306,-58.48808,342,,Av Triunvirato 4900
1268,322,-34.57287834562958,-58.48434854215995,Farmacity,-34.57484471623637,-58.485910892486565,261,,Av. Triunvirato 4634
1269,322,-34.57287834562958,-58.48434854215995,Farmacity,-34.569899,-58.479056,587,,Av. Monroe 4402
1270,322,-34.57287834562958,-58.48434854215995,Farmacity,-34.57606878324387,-58.48349913306437,363,,Triunvirato 4451
1271,322,-34.57287834562958,-58.48434854215995,Farmacia Estación,-34.57419,-58.4863,230,,Monroe 5099
1272,322,-34.57287834562958,-58.48434854215995,Farmacia Grecia,-34.57434117847378,-58.486018180847175,223,,Monroe 5060
1273,323,-34.57287834562958,-58.476495766519946,Farmacity,-34.569899,-58.479056,406,,Av. Monroe 4402
1274,325,-34.57287834562958,-58.46079021523995,Farmacity,-34.57330406954037,-58.4574944948599,305,,Av. Sebastián Elcano 3102
1275,325,-34.57287834562958,-58.46079021523995,Farmacia Dameli,-34.57522457603901,-58.46005439758301,269,,Virrey Aviles 3371
1276,325,-34.57287834562958,-58.46079021523995,Farmacia Vantage Colegiales,-34.573176,-58.461763,95,,
1277,325,-34.57287834562958,-58.46079021523995,Kiosco Superi,-34.573000663231525,-58.461881840284136,100,,
1278,325,-34.57287834562958,-58.46079021523995,Farmacia La Sante,-34.575602,-58.459844,315,,Av. Elcano 3.398
1279,326,-34.57287834562958,-58.45293743959995,Farmacity,-34.57330406954037,-58.4574944948599,420,,Av. Sebastián Elcano 3102
1280,326,-34.57287834562958,-58.45293743959995,Farmacia Similia,-34.5682984874367,-58.448746204376214,638,,Av. Cabildo 1248
1281,327,-34.57287834562958,-58.44508466395995,Farmacity,-34.56962261653395,-58.44546895568596,364,,Av. Cabildo 868
1282,327,-34.57287834562958,-58.44508466395995,Farmacia Maure,-34.57140476100197,-58.442080206598966,320,,Av. Cabildo 499
1283,327,-34.57287834562958,-58.44508466395995,Farmacia San Pedro,-34.56980496421597,-58.44471178498466,343,,Av. Cabildo 799
1284,327,-34.57287834562958,-58.44508466395995,Farmacias Dr. Ahorro,-34.570617255187365,-58.443501662293116,290,,Av. Cabildo 659
1285,327,-34.57287834562958,-58.44508466395995,Teodoro Garcia 2377,-34.56895066580909,-58.44488968903931,437,,
1286,327,-34.57287834562958,-58.44508466395995,Farmacia Zeus,-34.568653769527195,-58.44599343318689,477,,Av. Cabildo 810 (Colegiales)
1287,327,-34.57287834562958,-58.44508466395995,Farmacia Nueva Lacroze,-34.57237832070666,-58.4465508837783,145,,Federico Lacroze 2599
1288,327,-34.57287834562958,-58.44508466395995,farmacia san lucas,-34.56896430670075,-58.44546943211067,437,,
1289,327,-34.57287834562958,-58.44508466395995,Farmacia Vantage,-34.569810290304154,-58.4450513478692,341,,Av. Cabildo 810
1290,327,-34.57287834562958,-58.44508466395995,kiosco,-34.5700562213999,-58.44043579953254,529,,Cabildo
1291,327,-34.57287834562958,-58.44508466395995,Hipervision Óptica,-34.56870223051601,-58.44701914437667,497,,Cabildo 1081
1292,328,-34.57287834562958,-58.43723188831996,Farmacia farmaceutica,-34.57390296861724,-58.437933001681635,130,,Cabildo 100
1293,328,-34.57287834562958,-58.43723188831996,Farmacia Natural: MADU,-34.57131988785116,-58.43454122543335,301,,Av. Luis María Campos 581
1294,328,-34.57287834562958,-58.43723188831996,Farmapal,-34.56964134561961,-58.4361183643341,374,,Av. Luis M. Campos 751
1295,328,-34.57287834562958,-58.43723188831996,Farmacity,-34.571535436252965,-58.43225010660279,480,,Báez 400
1296,328,-34.57287834562958,-58.43723188831996,Farmacia IOSE Matienzo,-34.57122654985783,-58.43545255460388,245,,
1297,328,-34.57287834562958,-58.43723188831996,Farmacity,-34.57536364678401,-58.43755953766397,278,,Av. Cabildo 1274
1298,328,-34.57287834562958,-58.43723188831996,Farmacia Maure,-34.57140476100197,-58.442080206598966,473,,Av. Cabildo 499
1299,328,-34.57287834562958,-58.43723188831996,Farmacia Arce,-34.56848876350902,-58.43586502970761,504,,Arce
1300,328,-34.57287834562958,-58.43723188831996,Farmaket,-34.569766998291016,-58.43621063232422,358,,
1301,328,-34.57287834562958,-58.43723188831996,Farmacia Iose,-34.56945797933913,-58.43464433068195,448,,
1302,328,-34.57287834562958,-58.43723188831996,kiosco,-34.5700562213999,-58.44043579953254,430,,Cabildo
1303,329,-34.57287834562958,-58.42937911267995,Farmacity,-34.571535436252965,-58.43225010660279,302,,Báez 400
1304,329,-34.57287834562958,-58.42937911267995,Portofino Farmacia Y Perfumeria,-34.576082982794475,-58.43273805968792,471,,Av Cerviño
1305,329,-34.57287834562958,-58.42937911267995,Farmacia Natural: MADU,-34.57131988785116,-58.43454122543335,503,,Av. Luis María Campos 581
1306,329,-34.57287834562958,-58.42937911267995,Farmacity,-34.57774,-58.42798,556,,Av. Santa Fe 4814
1307,329,-34.57287834562958,-58.42937911267995,Farmacia ABC,-34.57809576774985,-58.427437455997925,607,,Av. Santa fe 4600
1308,329,-34.57287834562958,-58.42937911267995,farmacia,-34.57709421209304,-58.43151182032375,508,,
1309,329,-34.57287834562958,-58.42937911267995,Farmacia IOSE Matienzo,-34.57122654985783,-58.43545255460388,586,,
1310,329,-34.57287834562958,-58.42937911267995,Farmacia Gran Pacífico,-34.57819307355511,-58.42745417675794,617,,Av. Santa Fe 4538
1311,329,-34.57287834562958,-58.42937911267995,Farmacia Orien,-34.578174,-58.428705,592,,Av. Santa Fe 4228
1312,330,-34.57287834562958,-58.42152633703996,Farmacia Salud Global,-34.57511856882683,-58.4237802028656,323,,Av. Cerviño 4716
1313,330,-34.57287834562958,-58.42152633703996,Farmacia (Nueva Farmacia Oro),-34.573422,-58.419747,173,,Fray Justo Santa María de Oro 3018
1314,331,-34.57287834562958,-58.41367356139996,farmacia milenium juncal 2863,-34.577734,-58.413133,542,,
1315,331,-34.57287834562958,-58.41367356139996,Farmacia (Nueva Farmacia Oro),-34.573422,-58.419747,559,,Fray Justo Santa María de Oro 3018
1316,332,-34.57287834562958,-58.40582078575996,Farmacia La Santé,-34.574318,-58.40319,289,,Alcorta Shopping
1317,332,-34.57287834562958,-58.40582078575996,Farmacia Vantage,-34.57726814270557,-58.40279372245679,561,,"Paseo Alcorta, Jerónimo Salguero 3172"
1318,332,-34.57287834562958,-58.40582078575996,Farmacia Suiza Palermo,-34.57710647583008,-58.405433654785156,472,,Salguero
1319,333,-34.57287834562958,-58.39796801011996,Farmacia La Santé,-34.574318,-58.40319,504,,Alcorta Shopping
1320,335,-34.56625651411107,-58.507906869079946,Farmacia General Paz,-34.570647649409196,-58.50766392285163,489,,Av. de los Constituyentes 6117
1321,337,-34.56625651411107,-58.492201317799946,FARMACIA CONGRESO,-34.5697647258819,-58.49044585826647,422,,Av Congreso 5101
1322,338,-34.56625651411107,-58.48434854215995,Kiosco Manolo,-34.56862258911133,-58.48094177246094,408,,
1323,339,-34.56625651411107,-58.476495766519946,Farmacity,-34.565344,-58.471364,481,,
1324,339,-34.56625651411107,-58.476495766519946,Farmacity,-34.569899,-58.479056,468,,Av. Monroe 4402
1325,339,-34.56625651411107,-58.476495766519946,Farmacia Coghlan,-34.563623850650444,-58.47597698245631,296,,Manuel Ugarte 3779
1326,339,-34.56625651411107,-58.476495766519946,Kiosco Manolo,-34.56862258911133,-58.48094177246094,485,,
1327,340,-34.56625651411107,-58.46864299087995,Farmacity,-34.565344,-58.471364,269,,
1328,340,-34.56625651411107,-58.46864299087995,FarmaPlus,-34.567308,-58.463306,503,,Echeverría 3187
1329,340,-34.56625651411107,-58.46864299087995,Farmacity,-34.563393860931335,-58.46368768903653,554,,Av. Cramer 2301
1330,340,-34.56625651411107,-58.46864299087995,Farmacia Farmaline,-34.56719358253667,-58.463158583520155,513,,Echeverria 3150
1331,340,-34.56625651411107,-58.46864299087995,Farmacia Roma,-34.56254276511894,-58.467323430093764,430,,Monroe
1332,341,-34.56625651411107,-58.46079021523995,FarmaPlus,-34.567308,-58.463306,258,,Echeverría 3187
1333,341,-34.56625651411107,-58.46079021523995,Farmacia Danesa,-34.566227,-58.45996,76,,Av. Cramer 1965
1334,341,-34.56625651411107,-58.46079021523995,Farmacity,-34.563393860931335,-58.46368768903653,414,,Av. Cramer 2301
1335,341,-34.56625651411107,-58.46079021523995,Farmacity,-34.56808445987187,-58.45549209385506,526,,Virrey del Pino 2684
1336,341,-34.56625651411107,-58.46079021523995,Farmacia La Danesa,-34.562576,-58.457436,512,,Juramento 2484
1337,341,-34.56625651411107,-58.46079021523995,Farmacias Dr. Ahorro,-34.562527,-58.457612,507,,Juramento
1338,341,-34.56625651411107,-58.46079021523995,Farmacia Farmaline,-34.56719358253667,-58.463158583520155,240,,Echeverria 3150
1339,341,-34.56625651411107,-58.46079021523995,Farmacia Azul,-34.56381889942167,-58.45985246113434,284,,Juramento
1340,341,-34.56625651411107,-58.46079021523995,Farmacity,-34.564467320101656,-58.45451247407573,608,,Av Cabildo 1840
1341,341,-34.56625651411107,-58.46079021523995,Farmaplus Belgrano,-34.563756,-58.459947,288,,Avenida Juramento 2739
1342,341,-34.56625651411107,-58.46079021523995,Farmacia lamaite,-34.56696701049805,-58.45598602294922,447,,
1343,341,-34.56625651411107,-58.46079021523995,Farmacia San Cayetano,-34.56705980900343,-58.4582802745573,246,,Vidal 1784
1344,341,-34.56625651411107,-58.46079021523995,Farmacia Santa Maria De Belgrano,-34.56452972968531,-58.45874858319347,268,,Moldes
1345,342,-34.56625651411107,-58.45293743959995,Farmacia VIP,-34.56633258258435,-58.452722043475944,21,,
1346,342,-34.56625651411107,-58.45293743959995,Farmacia Azul,-34.566500392877735,-58.45192663371563,96,,Av. Cabildo 1566
1347,342,-34.56625651411107,-58.45293743959995,Farmacity,-34.564467320101656,-58.45451247407573,245,,Av Cabildo 1840
1348,342,-34.56625651411107,-58.45293743959995,Farmacia Similia,-34.5682984874367,-58.448746204376214,446,,Av. Cabildo 1248
1349,342,-34.56625651411107,-58.45293743959995,Farmacity,-34.56808445987187,-58.45549209385506,310,,Virrey del Pino 2684
1350,342,-34.56625651411107,-58.45293743959995,Farmacia TKL Galesa,-34.565811186186416,-58.45278894134122,51,,Av. Cabildo 1631
1351,342,-34.56625651411107,-58.45293743959995,Farmacity,-34.568049284482875,-58.44872483748756,434,,Av. Cabildo 1280
1352,342,-34.56625651411107,-58.45293743959995,Farmacia lamaite,-34.56696701049805,-58.45598602294922,290,,
1353,342,-34.56625651411107,-58.45293743959995,Panolino,-34.5618,-58.455252,539,,Juramento 2169
1354,342,-34.56625651411107,-58.45293743959995,Farmacia Arcos,-34.562335743601174,-58.45232623190722,440,,Sucre 2092
1355,342,-34.56625651411107,-58.45293743959995,Farmacia San Cayetano,-34.56705980900343,-58.4582802745573,497,,Vidal 1784
1356,343,-34.56625651411107,-58.44508466395995,Farmacity,-34.56962261653395,-58.44546895568596,376,,Av. Cabildo 868
1357,343,-34.56625651411107,-58.44508466395995,Farmacia Similia,-34.5682984874367,-58.448746204376214,405,,Av. Cabildo 1248
1358,343,-34.56625651411107,-58.44508466395995,Farmacity,-34.562683,-58.443577,421,,Av. Luis María Campos 1501
1359,343,-34.56625651411107,-58.44508466395995,Farmacity,-34.568049284482875,-58.44872483748756,388,,Av. Cabildo 1280
1360,343,-34.56625651411107,-58.44508466395995,Farmacia San Pedro,-34.56980496421597,-58.44471178498466,396,,Av. Cabildo 799
1361,343,-34.56625651411107,-58.44508466395995,Farmacia Delko-Belgrano,-34.56462178348392,-58.44133325265775,389,,Luis María Campos 1258
1362,343,-34.56625651411107,-58.44508466395995,Farmacias Dr. Ahorro,-34.570617255187365,-58.443501662293116,506,,Av. Cabildo 659
1363,343,-34.56625651411107,-58.44508466395995,Teodoro Garcia 2377,-34.56895066580909,-58.44488968903931,300,,
1364,343,-34.56625651411107,-58.44508466395995,Farmacia Vantage,-34.569810290304154,-58.4450513478692,395,,Av. Cabildo 810
